timestamp_utc,pressure,temperature,setpoint_status
2025-08-01T21:49:34,0.3281,31.49,
2025-08-01T21:49:36,0.3289,31.49,
2025-08-01T21:49:38,0.3292,31.49,
2025-08-01T21:49:41,0.3283,31.49,
2025-08-01T21:49:43,0.328,31.49,
2025-08-01T21:49:45,1.893,31.48,
2025-08-01T21:49:48,1.589,31.48,
2025-08-01T21:49:50,0.3801,31.49,
2025-08-01T21:49:52,0.3393,31.49,
2025-08-01T21:49:55,0.3313,31.49,
2025-08-01T21:49:57,0.3292,31.5,
2025-08-01T21:49:59,0.328,31.5,
2025-08-01T21:50:02,0.3289,31.49,
2025-08-01T21:50:04,0.3287,31.5,
2025-08-01T21:50:06,0.328,31.49,
2025-08-01T21:50:09,0.3286,31.5,
2025-08-01T21:50:11,0.3284,31.49,
2025-08-01T21:50:13,1.737,31.49,
2025-08-01T21:50:16,0.4173,31.5,
2025-08-01T21:50:18,0.3504,31.5,
2025-08-01T21:50:20,0.3341,31.5,
2025-08-01T21:50:23,0.329,31.51,
2025-08-01T21:50:25,0.3288,31.51,
2025-08-01T21:50:27,0.3279,31.5,
2025-08-01T21:50:30,0.3295,31.51,
2025-08-01T21:50:32,0.3294,31.51,
2025-08-01T21:50:34,0.33,31.5,
2025-08-01T21:50:37,0.33,31.51,
2025-08-01T21:50:39,0.3299,31.51,
2025-08-01T21:50:41,0.3301,31.51,
2025-08-01T21:50:44,0.3304,31.52,
2025-08-01T21:50:46,0.3298,31.51,
2025-08-01T21:50:48,0.3294,31.52,
2025-08-01T21:50:51,0.329,31.52,
2025-08-01T21:50:53,0.329,31.51,
2025-08-01T21:50:55,0.3289,31.52,
2025-08-01T21:50:58,0.3305,31.52,
2025-08-01T21:51:00,0.3296,31.52,
2025-08-01T21:51:02,0.3292,31.52,
2025-08-01T21:51:05,0.3296,31.52,
2025-08-01T21:51:07,0.33,31.52,
2025-08-01T21:51:09,0.3299,31.52,
2025-08-01T21:51:12,0.3289,31.52,
2025-08-01T21:51:14,0.3288,31.52,
2025-08-01T21:51:16,0.3288,31.52,
2025-08-01T21:51:19,0.3279,31.52,
2025-08-01T21:51:21,0.3294,31.52,
2025-08-01T21:51:23,0.3294,31.53,
2025-08-01T21:51:26,0.3292,31.53,
2025-08-01T21:51:28,0.3449,31.52,
2025-08-01T21:51:30,1.856,31.51,
2025-08-01T21:51:33,2.275,31.5,
2025-08-01T21:51:35,2.036,31.51,
2025-08-01T21:51:37,1.586,31.52,
2025-08-01T21:51:40,0.3998,31.53,
2025-08-01T21:51:42,0.3606,31.52,
2025-08-01T21:51:44,0.3455,31.53,
2025-08-01T21:51:47,0.3379,31.53,
2025-08-01T21:51:49,0.3339,31.53,
2025-08-01T21:51:51,0.3309,31.53,
2025-08-01T21:51:54,0.3305,31.53,
2025-08-01T21:51:56,0.3302,31.54,
2025-08-01T21:51:58,0.3291,31.54,
2025-08-01T21:52:01,0.3299,31.54,
2025-08-01T21:52:03,0.3295,31.54,
2025-08-01T21:52:05,0.3293,31.54,
2025-08-01T21:52:08,0.3292,31.54,
2025-08-01T21:52:10,0.3293,31.54,
2025-08-01T21:52:12,0.3282,31.54,
2025-08-01T21:52:15,0.3303,31.54,
2025-08-01T21:52:17,0.3286,31.55,
2025-08-01T21:52:19,0.33,31.55,
2025-08-01T21:52:21,0.3301,31.55,
2025-08-01T21:52:24,0.3287,31.55,
2025-08-01T21:52:26,0.3294,31.55,
2025-08-01T21:52:28,0.3294,31.55,
2025-08-01T21:52:31,0.5403,31.53,
2025-08-01T21:52:33,2.69,31.52,
2025-08-01T21:52:35,2.99,31.53,
2025-08-01T21:52:38,2.469,31.53,
2025-08-01T21:52:40,1.742,31.55,
2025-08-01T21:52:42,0.417,31.55,
2025-08-01T21:52:45,0.3618,31.55,
2025-08-01T21:52:47,0.3426,31.55,
2025-08-01T21:52:49,0.3356,31.56,
2025-08-01T21:52:52,0.3321,31.56,
2025-08-01T21:52:54,0.3311,31.56,
2025-08-01T21:52:56,0.3305,31.56,
2025-08-01T21:52:59,0.3294,31.57,
2025-08-01T21:53:01,0.3291,31.56,
2025-08-01T21:53:03,0.329,31.56,
2025-08-01T21:53:06,0.3289,31.56,
2025-08-01T21:53:08,0.3288,31.57,
2025-08-01T21:53:10,0.3281,31.57,
2025-08-01T21:53:13,0.3288,31.57,
2025-08-01T21:53:15,0.3286,31.57,
2025-08-01T21:53:17,0.3288,31.57,
2025-08-01T21:53:20,0.3297,31.57,
2025-08-01T21:53:22,0.3295,31.57,
2025-08-01T21:53:24,0.3295,31.57,
2025-08-01T21:53:27,0.329,31.58,
2025-08-01T21:53:29,0.3283,31.58,
2025-08-01T21:53:31,0.3297,31.58,
2025-08-01T21:53:34,0.328,31.58,
2025-08-01T21:53:36,0.3291,31.58,
2025-08-01T21:53:38,0.3285,31.58,
2025-08-01T21:53:41,0.3281,31.58,
2025-08-01T21:53:43,0.3293,31.58,
2025-08-01T21:53:45,0.3293,31.58,
2025-08-01T21:53:48,0.3293,31.58,
2025-08-01T21:53:50,0.3291,31.59,
2025-08-01T21:53:52,0.3283,31.59,
2025-08-01T21:53:55,0.3285,31.59,
2025-08-01T21:53:57,0.3293,31.59,
2025-08-01T21:53:59,0.3301,31.6,
2025-08-01T21:54:02,0.3293,31.59,
2025-08-01T21:54:04,0.3295,31.59,
2025-08-01T21:54:06,0.3292,31.6,
2025-08-01T21:54:09,0.3284,31.6,
2025-08-01T21:54:11,0.3288,31.6,
2025-08-01T21:54:13,0.3292,31.6,
2025-08-01T21:54:16,0.3286,31.6,
2025-08-01T21:54:18,0.3287,31.6,
2025-08-01T21:54:20,0.3285,31.61,
2025-08-01T21:54:23,0.3288,31.6,
2025-08-01T21:54:25,0.3286,31.61,
2025-08-01T21:54:27,0.3291,31.61,
2025-08-01T21:54:30,0.3289,31.61,
2025-08-01T21:54:32,0.3286,31.62,
2025-08-01T21:54:34,0.3287,31.61,
2025-08-01T21:54:37,0.3294,31.62,
2025-08-01T21:54:39,0.3301,31.62,
2025-08-01T21:54:41,0.3286,31.62,
2025-08-01T21:54:44,0.3289,31.62,
2025-08-01T21:54:46,0.3295,31.63,
2025-08-01T21:54:48,0.3295,31.62,
2025-08-01T21:54:51,0.3291,31.63,
2025-08-01T21:54:53,0.3288,31.63,
2025-08-01T21:54:55,0.3292,31.62,
2025-08-01T21:54:58,0.3286,31.63,
2025-08-01T21:55:00,0.3287,31.64,
2025-08-01T21:55:02,0.3297,31.64,
2025-08-01T21:55:05,0.3295,31.64,
2025-08-01T21:55:07,0.3294,31.64,
2025-08-01T21:55:09,0.3291,31.65,
2025-08-01T21:55:12,0.3843,31.63,
2025-08-01T21:55:14,1.506,31.64,
2025-08-01T21:55:16,0.3799,31.64,
2025-08-01T21:55:19,0.3395,31.65,
2025-08-01T21:55:21,0.3316,31.65,
2025-08-01T21:55:24,0.33,31.65,
2025-08-01T21:55:26,0.3302,31.65,
2025-08-01T21:55:28,0.3329,31.66,
2025-08-01T21:55:31,0.3356,31.66,
2025-08-01T21:55:33,0.3342,31.66,
2025-08-01T21:55:35,0.3342,31.67,
2025-08-01T21:55:38,0.3341,31.66,
2025-08-01T21:55:40,0.3344,31.67,
2025-08-01T21:55:42,0.3357,31.66,
2025-08-01T21:55:45,0.3336,31.67,
2025-08-01T21:55:47,0.3341,31.67,
2025-08-01T21:55:49,0.3342,31.68,
2025-08-01T21:55:52,0.3343,31.67,
2025-08-01T21:55:54,0.3348,31.67,
2025-08-01T21:55:56,0.3346,31.67,
2025-08-01T21:55:59,0.3338,31.68,
2025-08-01T21:56:01,0.3345,31.68,
2025-08-01T21:56:03,0.3347,31.68,
2025-08-01T21:56:06,0.334,31.68,
2025-08-01T21:56:08,0.3335,31.68,
2025-08-01T21:56:10,0.3345,31.68,
2025-08-01T21:56:13,0.3337,31.69,
2025-08-01T21:56:15,0.3349,31.69,
2025-08-01T21:56:17,0.3348,31.69,
2025-08-01T21:56:20,0.3348,31.69,
2025-08-01T21:56:22,0.3348,31.69,
2025-08-01T21:56:24,0.3339,31.69,
2025-08-01T21:56:27,0.3308,31.69,
2025-08-01T21:56:29,0.3296,31.7,
2025-08-01T21:56:32,0.3301,31.69,
2025-08-01T21:56:34,0.3304,31.7,
2025-08-01T21:56:36,0.3292,31.7,
2025-08-01T21:56:39,0.329,31.69,
2025-08-01T21:56:41,0.3288,31.7,
2025-08-01T21:56:43,0.3292,31.7,
2025-08-01T21:56:46,0.3286,31.7,
2025-08-01T21:56:48,0.3295,31.7,
2025-08-01T21:56:50,0.3293,31.71,
2025-08-01T21:56:53,0.3286,31.7,
2025-08-01T21:56:55,0.3277,31.71,
2025-08-01T21:56:57,0.3287,31.7,
2025-08-01T21:57:00,0.3294,31.71,
2025-08-01T21:57:02,0.3294,31.71,
2025-08-01T21:57:04,0.3289,31.71,
2025-08-01T21:57:07,0.4582,31.7,
2025-08-01T21:57:09,1.656,31.69,
2025-08-01T21:57:11,1.545,31.7,
2025-08-01T21:57:14,0.5012,31.7,
2025-08-01T21:57:16,0.443,31.71,
2025-08-01T21:57:18,0.4098,31.71,
2025-08-01T21:57:21,0.3886,31.71,
2025-08-01T21:57:23,0.3778,31.72,
2025-08-01T21:57:25,0.3676,31.71,
2025-08-01T21:57:28,0.3608,31.72,
2025-08-01T21:57:30,0.3545,31.72,
2025-08-01T21:57:32,0.3508,31.72,
2025-08-01T21:57:35,0.3473,31.72,
2025-08-01T21:57:37,0.3463,31.72,
2025-08-01T21:57:39,0.3428,31.72,
2025-08-01T21:57:42,0.3409,31.72,
2025-08-01T21:57:44,0.3403,31.73,
2025-08-01T21:57:46,0.3396,31.73,
2025-08-01T21:57:49,0.3385,31.72,
2025-08-01T21:57:51,0.3369,31.73,
2025-08-01T21:57:53,0.3364,31.73,
2025-08-01T21:57:56,0.3352,31.73,
2025-08-01T21:57:58,0.3345,31.73,
2025-08-01T21:58:00,0.3339,31.74,
2025-08-01T21:58:03,0.3334,31.74,
2025-08-01T21:58:05,0.3333,31.74,
2025-08-01T21:58:08,0.3333,31.74,
2025-08-01T21:58:10,0.3335,31.74,
2025-08-01T21:58:12,0.3328,31.74,
2025-08-01T21:58:15,0.3342,31.74,
2025-08-01T21:58:17,0.3318,31.75,
2025-08-01T21:58:19,0.3316,31.75,
2025-08-01T21:58:22,0.3312,31.75,
2025-08-01T21:58:24,0.3316,31.75,
2025-08-01T21:58:26,0.3307,31.75,
2025-08-01T21:58:29,0.3308,31.76,
2025-08-01T21:58:31,0.3306,31.75,
2025-08-01T21:58:33,0.3315,31.76,
2025-08-01T21:58:36,0.3316,31.76,
2025-08-01T21:58:38,0.3302,31.76,
2025-08-01T21:58:40,0.3302,31.76,
2025-08-01T21:58:43,0.3305,31.76,
2025-08-01T21:58:45,0.3294,31.77,
2025-08-01T21:58:47,0.3294,31.76,
2025-08-01T21:58:50,0.3289,31.77,
2025-08-01T21:58:52,0.33,31.77,
2025-08-01T21:58:54,0.3294,31.77,
2025-08-01T21:58:57,0.3295,31.77,
2025-08-01T21:58:59,0.3306,31.77,
2025-08-01T21:59:01,0.3303,31.77,
2025-08-01T21:59:04,0.3301,31.77,
2025-08-01T21:59:06,0.3292,31.77,
2025-08-01T21:59:08,0.329,31.78,
2025-08-01T21:59:11,0.3304,31.78,
2025-08-01T21:59:13,0.3299,31.78,
2025-08-01T21:59:16,0.3303,31.78,
2025-08-01T21:59:18,0.3298,31.78,
2025-08-01T21:59:20,0.3297,31.77,
2025-08-01T21:59:23,0.3294,31.78,
2025-08-01T21:59:25,0.3293,31.78,
2025-08-01T21:59:27,0.329,31.78,
2025-08-01T21:59:30,0.3297,31.79,
2025-08-01T21:59:32,0.3301,31.79,
2025-08-01T21:59:34,0.3292,31.79,
2025-08-01T21:59:37,0.3293,31.79,
2025-08-01T21:59:39,0.3301,31.79,
2025-08-01T21:59:41,0.3291,31.79,
2025-08-01T21:59:44,0.3297,31.79,
2025-08-01T21:59:46,0.3301,31.79,
2025-08-01T21:59:48,0.3293,31.79,
2025-08-01T21:59:51,0.3295,31.79,
2025-08-01T21:59:53,0.3282,31.79,
2025-08-01T21:59:55,0.3286,31.79,
2025-08-01T21:59:58,0.3287,31.79,
2025-08-01T22:00:00,0.3292,31.79,
2025-08-01T22:00:02,0.3292,31.8,
2025-08-01T22:00:05,0.3292,31.79,
2025-08-01T22:00:07,0.3283,31.8,
2025-08-01T22:00:09,0.3278,31.8,
2025-08-01T22:00:12,0.3288,31.8,
2025-08-01T22:00:14,0.3283,31.81,
2025-08-01T22:00:16,0.3279,31.81,
2025-08-01T22:00:19,0.3282,31.81,
2025-08-01T22:00:21,0.3292,31.81,
2025-08-01T22:00:24,0.329,31.81,
2025-08-01T22:00:26,0.3289,31.81,
2025-08-01T22:00:28,0.329,31.81,
2025-08-01T22:00:31,0.3273,31.81,
2025-08-01T22:00:33,0.3283,31.81,
2025-08-01T22:00:35,0.328,31.82,
2025-08-01T22:00:38,0.3285,31.82,
2025-08-01T22:00:40,0.3286,31.82,
2025-08-01T22:00:42,0.3281,31.82,
2025-08-01T22:00:45,0.3287,31.82,
2025-08-01T22:00:47,0.3289,31.82,
2025-08-01T22:00:49,0.3298,31.83,
2025-08-01T22:00:52,0.3298,31.82,
2025-08-01T22:00:54,0.3297,31.83,
2025-08-01T22:00:56,0.329,31.84,
2025-08-01T22:00:59,0.3291,31.83,
2025-08-01T22:01:01,0.3289,31.83,
2025-08-01T22:01:03,0.3281,31.84,
2025-08-01T22:01:06,0.3291,31.84,
2025-08-01T22:01:08,0.3283,31.83,
2025-08-01T22:01:10,0.3292,31.84,
2025-08-01T22:01:13,0.3279,31.84,
2025-08-01T22:01:15,0.3281,31.84,
2025-08-01T22:01:18,0.3298,31.85,
2025-08-01T22:01:20,0.3283,31.85,
2025-08-01T22:01:22,0.3289,31.85,
2025-08-01T22:01:25,0.3295,31.85,
2025-08-01T22:01:27,0.3285,31.85,
2025-08-01T22:01:29,0.329,31.85,
2025-08-01T22:01:32,0.3289,31.85,
2025-08-01T22:01:34,0.3288,31.86,
2025-08-01T22:01:36,0.3292,31.86,
2025-08-01T22:01:39,0.3293,31.85,
2025-08-01T22:01:41,0.329,31.86,
2025-08-01T22:01:43,0.3286,31.86,
2025-08-01T22:01:46,0.3288,31.87,
2025-08-01T22:01:48,0.3298,31.87,
2025-08-01T22:01:50,0.3286,31.87,
2025-08-01T22:01:53,0.3285,31.87,
2025-08-01T22:01:55,0.3286,31.87,
2025-08-01T22:01:57,0.3304,31.87,
2025-08-01T22:02:00,0.3279,31.87,
2025-08-01T22:02:02,0.329,31.87,
2025-08-01T22:02:04,0.3294,31.87,
2025-08-01T22:02:07,0.3302,31.87,
2025-08-01T22:02:09,0.3299,31.87,
2025-08-01T22:02:11,0.33,31.87,
2025-08-01T22:02:14,0.3294,31.89,
2025-08-01T22:02:16,0.3297,31.89,
2025-08-01T22:02:18,0.3307,31.88,
2025-08-01T22:02:21,0.3294,31.89,
2025-08-01T22:02:23,0.3291,31.89,
2025-08-01T22:02:26,0.3288,31.89,
2025-08-01T22:02:28,0.3291,31.89,
2025-08-01T22:02:30,0.3294,31.89,
2025-08-01T22:02:33,0.3295,31.9,
2025-08-01T22:02:35,0.329,31.89,
2025-08-01T22:02:37,0.3281,31.89,
2025-08-01T22:02:40,0.3291,31.9,
2025-08-01T22:02:42,0.3288,31.9,
2025-08-01T22:02:44,0.3288,31.9,
2025-08-01T22:02:47,0.3293,31.9,
2025-08-01T22:02:49,0.3298,31.9,
2025-08-01T22:02:51,0.3282,31.9,
2025-08-01T22:02:54,0.33,31.91,
2025-08-01T22:02:56,0.3285,31.91,
2025-08-01T22:02:58,0.3283,31.91,
2025-08-01T22:03:01,0.3289,31.91,
2025-08-01T22:03:03,0.3292,31.91,
2025-08-01T22:03:05,0.3305,31.91,
2025-08-01T22:03:08,0.3298,31.91,
2025-08-01T22:03:10,0.3289,31.91,
2025-08-01T22:03:12,0.3297,31.91,
2025-08-01T22:03:15,0.3289,31.92,
2025-08-01T22:03:17,0.3297,31.92,
2025-08-01T22:03:19,0.3286,31.92,
2025-08-01T22:03:22,0.3294,31.92,
2025-08-01T22:03:24,0.3291,31.92,
2025-08-01T22:03:26,0.3282,31.92,
2025-08-01T22:03:29,0.3288,31.92,
2025-08-01T22:03:31,0.3292,31.93,
2025-08-01T22:03:34,0.3294,31.93,
2025-08-01T22:03:36,0.3293,31.93,
2025-08-01T22:03:38,0.3284,31.93,
2025-08-01T22:03:41,0.3292,31.93,
2025-08-01T22:03:43,0.3287,31.93,
